Date,Product_Category,Product_Price,Quantity,Customer_Age,Customer_Gender,Store_Location,Discount_Applied,Payment_Method,Season,Total_Revenue
2023-04-03 16:00:00,Home,78.41238442671566,4,47,F,East,10,Digital,Spring,282.2845839361764
2023-04-03 17:00:00,Books,6.84701779617045,3,39,M,West,0,Digital,Winter,20.54105338851135
2023-04-03 18:00:00,Books,2.85912095036888,2,57,M,East,15,Debit,Spring,4.860505615627096
2023-04-03 19:00:00,Home,18.75656253304758,2,30,F,South,0,Cash,Spring,37.51312506609516
2023-04-03 20:00:00,Electronics,28.07499726175642,2,31,M,West,15,Digital,Fall,47.72749534498591
2023-04-03 21:00:00,Electronics,55.94063223551102,2,34,M,North,0,Digital,Summer,111.88126447102204
2023-04-03 22:00:00,Sports,5.787908379078159,4,60,M,South,0,Credit,Fall,23.151633516312636
2023-04-03 23:00:00,Electronics,31.13753917237687,7,11,M,North,0,Cash,Fall,217.96277420663807
2023-04-04 00:00:00,Clothing,7.5945288958635055,1,33,M,South,15,Cash,Summer,6.455349561483979
2023-04-04 01:00:00,Home,24.57875549117004,1,58,M,North,15,Credit,Spring,20.891942167494534
2023-04-04 02:00:00,Sports,16.451036833915364,4,14,M,West,10,Digital,Fall,59.22373260209531
2023-04-04 03:00:00,Books,23.13701969313098,2,14,F,South,0,Cash,Winter,46.27403938626196
2023-04-04 04:00:00,Home,122.52969733574903,1,51,F,South,0,Cash,Summer,122.52969733574903
2023-04-04 05:00:00,Books,16.911963255631676,4,49,F,West,15,Debit,Spring,57.5006750691477
2023-04-04 06:00:00,Home,4.811777605132635,3,42,F,North,0,Debit,Winter,14.435332815397905
2023-04-04 07:00:00,Books,15.493345706182382,1,26,F,West,10,Cash,Winter,13.944011135564145
2023-04-04 08:00:00,Books,70.62307219653587,5,31,F,Center,15,Cash,Spring,300.14805683527743
2023-04-04 09:00:00,Sports,98.10551641236013,7,18,F,East,20,Debit,Summer,549.3908919092167
2023-04-04 10:00:00,Electronics,14.09648984504365,2,38,M,Center,5,Digital,Summer,26.783330705582934
2023-04-04 11:00:00,Electronics,18.697445953894068,4,40,F,East,15,Debit,Fall,63.57131624323983
2023-04-04 12:00:00,Home,8.845434121629076,1,17,M,South,10,Cash,Fall,7.9608907094661685
2023-04-04 13:00:00,Sports,247.0213046782344,5,47,M,West,0,Cash,Summer,1235.106523391172
2023-04-04 14:00:00,Electronics,21.476301154384014,6,36,M,North,10,Cash,Spring,115.97202623367367
2023-04-04 15:00:00,Books,48.98875505083573,3,41,F,North,5,Credit,Fall,139.61795189488183
2023-04-04 16:00:00,Home,20.799081316773332,4,40,M,North,0,Credit,Winter,83.19632526709333
2023-04-04 17:00:00,Electronics,8.088008645061306,6,39,F,Center,10,Cash,Summer,43.67524668333105
2023-04-04 18:00:00,Clothing,54.33558036327826,4,9,F,Center,10,Debit,Winter,195.60808930780175
2023-04-04 19:00:00,Electronics,4.506300031270867,2,44,F,South,5,Credit,Spring,8.561970059414648
2023-04-04 20:00:00,Books,62.29084944273652,4,11,M,Center,15,Cash,Summer,211.78888810530418
2023-04-04 21:00:00,Sports,35.964772040349246,1,42,M,North,15,Credit,Summer,30.570056234296857
2023-04-04 22:00:00,Home,50.931797246110655,3,49,M,North,0,Cash,Spring,152.79539173833197
2023-04-04 23:00:00,Books,55.96762999338314,4,53,M,Center,0,Digital,Winter,223.87051997353257
2023-04-05 00:00:00,Books,8.485514282054764,2,47,F,North,0,Debit,Winter,16.971028564109528
2023-04-05 01:00:00,Clothing,88.5844735574959,3,20,M,West,5,Digital,Spring,252.46574963886326
2023-04-05 02:00:00,Books,81.8186902975211,4,40,F,North,0,Credit,Spring,327.2747611900844
2023-04-05 03:00:00,Clothing,28.102747368882245,2,53,M,Center,15,Cash,Winter,47.774670527099815
2023-04-05 04:00:00,Books,9.367400451314484,4,21,F,North,0,Digital,Winter,37.46960180525794
2023-04-05 05:00:00,Electronics,5.73407162333372,3,10,M,North,15,Credit,Fall,14.621882639500987
2023-04-05 06:00:00,Home,4.203202333996698,2,41,F,West,15,Credit,Fall,7.145443967794386
2023-04-05 07:00:00,Sports,28.17230275045491,4,55,F,North,5,Cash,Summer,107.05475045172865
2023-04-05 08:00:00,Clothing,55.57676979644924,1,51,M,North,5,Debit,Fall,52.79793130662678
2023-04-05 09:00:00,Sports,1.0468829152073587,3,53,M,South,5,Cash,Summer,2.983616308340972
2023-04-05 10:00:00,Home,12.08297419539095,2,10,F,West,0,Cash,Spring,24.1659483907819
2023-04-05 11:00:00,Clothing,10.49626262055923,2,47,M,East,0,Credit,Fall,20.99252524111846
2023-04-05 12:00:00,Books,33.39338037482349,2,33,M,South,0,Digital,Summer,66.78676074964697
2023-04-05 13:00:00,Clothing,9.548308794481407,5,58,M,North,10,Cash,Winter,42.96738957516634
2023-04-05 14:00:00,Sports,16.45090952982919,2,33,M,South,10,Digital,Fall,29.61163715369254
2023-04-05 15:00:00,Home,14.573748624850227,2,17,F,North,0,Cash,Winter,29.147497249700454
2023-04-05 16:00:00,Books,30.617180433867258,4,26,M,West,0,Digital,Fall,122.46872173546903
2023-04-05 17:00:00,Electronics,25.096562317251703,3,50,M,South,5,Cash,Summer,71.52520260416735
2023-04-05 18:00:00,Books,31.329840738726844,3,14,M,East,10,Debit,Spring,84.59056999456249
2023-04-05 19:00:00,Books,15.200935250929424,1,59,M,Center,0,Cash,Spring,15.200935250929424
2023-04-05 20:00:00,Electronics,50.964541944472984,4,35,F,West,15,Cash,Summer,173.27944261120814
2023-04-05 21:00:00,Books,13.064093390514453,3,35,F,West,0,Debit,Fall,39.19228017154336
2023-04-05 22:00:00,Books,307.10789063259153,5,26,M,West,0,Digital,Summer,1535.5394531629577
2023-04-05 23:00:00,Sports,31.336099617933314,1,25,F,East,15,Credit,Winter,26.635684675243315
2023-04-06 00:00:00,Electronics,100.8361987981709,2,11,M,South,0,Debit,Winter,201.6723975963418
2023-04-06 01:00:00,Clothing,16.49206482220594,3,52,F,West,0,Digital,Summer,49.47619446661782
2023-04-06 02:00:00,Books,99.26365189260257,3,29,M,North,10,Digital,Fall,268.01186011002693
2023-04-06 03:00:00,Books,6.023943176077136,1,23,M,North,0,Credit,Spring,6.023943176077136
2023-04-06 04:00:00,Sports,4.637980608495697,5,36,M,East,0,Credit,Summer,23.189903042478484
2023-04-06 05:00:00,Books,35.99149576821114,4,23,M,East,0,Debit,Spring,143.96598307284455
2023-04-06 06:00:00,Sports,18.8618502407094,1,51,F,East,15,Credit,Summer,16.03257270460299
2023-04-06 07:00:00,Sports,90.4112723077768,3,49,F,North,0,Digital,Winter,271.2338169233304
2023-04-06 08:00:00,Books,187.4481192816704,3,31,M,North,0,Credit,Fall,562.3443578450111
2023-04-06 09:00:00,Books,5.260005455901975,1,38,M,East,20,Debit,Winter,4.208004364721581
2023-04-06 10:00:00,Books,13.082337725497219,3,43,F,West,0,Digital,Spring,39.247013176491656
2023-04-06 11:00:00,Electronics,42.96041271554601,3,28,M,East,10,Debit,Winter,115.99311433197425
2023-04-06 12:00:00,Home,6.670462157711296,2,49,F,South,20,Credit,Summer,10.672739452338075
2023-04-06 13:00:00,Home,4.573608522166502,2,41,M,Center,5,Cash,Summer,8.689856192116354
2023-04-06 14:00:00,Sports,35.51756951957317,4,43,M,West,0,Credit,Summer,142.0702780782927
2023-04-06 15:00:00,Electronics,10.548122587221961,2,45,F,East,10,Cash,Summer,18.98662065699953
2023-04-06 16:00:00,Electronics,8.039071380173844,1,38,M,West,20,Debit,Winter,6.431257104139076
2023-04-06 17:00:00,Clothing,18.880736203728933,4,18,M,South,0,Debit,Fall,75.52294481491573
2023-04-06 18:00:00,Clothing,9.60389084220207,2,45,F,West,10,Cash,Spring,17.287003515963725
2023-04-06 19:00:00,Home,29.613179332170276,4,34,M,East,0,Cash,Spring,118.4527173286811
2023-04-06 20:00:00,Electronics,7.30672003713972,6,46,M,East,0,Digital,Fall,43.84032022283832
2023-04-06 21:00:00,Books,95.73410021897102,2,7,F,Center,5,Debit,Summer,181.89479041604494
2023-04-06 22:00:00,Sports,5.1686505975952945,5,40,M,Center,15,Credit,Fall,21.96676503978
2023-04-06 23:00:00,Clothing,35.915470670890436,6,22,M,West,15,Debit,Winter,183.1689004215412
2023-04-07 00:00:00,Books,9.14925004612625,3,8,F,South,10,Cash,Spring,24.702975124540878
2023-04-07 01:00:00,Sports,25.14558936477425,3,21,M,Center,15,Cash,Fall,64.12125288017432
2023-04-07 02:00:00,Electronics,8.189029658572334,3,41,F,South,0,Credit,Fall,24.567088975717002
2023-04-07 03:00:00,Clothing,7.059994202586671,6,24,M,South,20,Cash,Spring,33.88797217241602
2023-04-07 04:00:00,Clothing,260.21377378272354,4,60,M,East,0,Credit,Fall,1040.8550951308941
2023-04-07 05:00:00,Home,32.861113828185566,3,26,M,South,5,Credit,Fall,93.65417441032886
2023-04-07 06:00:00,Clothing,33.12059945578438,3,29,M,Center,15,Credit,Winter,84.45752861225017
2023-04-07 07:00:00,Electronics,4.320011951167942,1,12,M,East,0,Debit,Fall,4.320011951167942
2023-04-07 08:00:00,Home,45.1338408989661,3,29,F,West,20,Digital,Summer,108.32121815751864
2023-04-07 09:00:00,Sports,29.237970774859765,4,35,F,East,0,Cash,Spring,116.95188309943906
2023-04-07 10:00:00,Clothing,47.470620754692746,3,25,F,North,10,Credit,Fall,128.17067603767043
2023-04-07 11:00:00,Home,24.586257654101132,2,34,F,Center,0,Cash,Winter,49.172515308202264
2023-04-07 12:00:00,Electronics,145.9417644312019,5,22,F,Center,0,Debit,Spring,729.7088221560095
2023-04-07 13:00:00,Electronics,49.50815107091441,3,55,F,Center,0,Digital,Winter,148.52445321274323
2023-04-07 14:00:00,Books,21.08412624070767,3,28,M,South,5,Debit,Spring,60.08975978601685
2023-04-07 15:00:00,Home,29.711158203853714,4,35,F,Center,0,Credit,Winter,118.84463281541485
2023-04-07 16:00:00,Sports,33.50302585490915,1,38,M,West,0,Debit,Summer,33.50302585490915
2023-04-07 17:00:00,Electronics,14.27116564100651,4,29,M,South,0,Credit,Winter,57.08466256402604
2023-04-07 18:00:00,Electronics,27.40148586530462,4,62,F,East,0,Digital,Fall,109.60594346121847
2023-04-07 19:00:00,Books,22.676102701338,2,33,M,East,0,Digital,Summer,45.352205402676
2023-04-07 20:00:00,Home,65.05006330949085,4,54,F,Center,0,Cash,Fall,260.2002532379634
2023-04-07 21:00:00,Sports,8.642886418226238,2,25,M,North,0,Credit,Summer,17.285772836452477
2023-04-07 22:00:00,Clothing,5.768429201777978,3,32,F,West,0,Debit,Summer,17.305287605333934
2023-04-07 23:00:00,Books,14.86391310382773,3,23,F,North,0,Debit,Spring,44.591739311483195
2023-04-08 00:00:00,Electronics,10.151479040848455,2,35,F,North,5,Digital,Winter,19.287810177612066
2023-04-08 01:00:00,Clothing,9.09176574821954,3,45,M,South,0,Credit,Summer,27.27529724465862
2023-04-08 02:00:00,Home,94.98326445234459,3,30,M,West,20,Debit,Summer,227.95983468562702
2023-04-08 03:00:00,Books,20.91511276743005,4,41,M,South,0,Debit,Summer,83.6604510697202
2023-04-08 04:00:00,Sports,11.354631921667979,1,29,M,Center,5,Credit,Winter,10.786900325584579
2023-04-08 05:00:00,Electronics,51.934770300519986,2,31,M,Center,0,Digital,Summer,103.86954060103997
2023-04-08 06:00:00,Electronics,65.31890946587033,4,31,M,Center,15,Credit,Summer,222.08429218395912
2023-04-08 07:00:00,Sports,2.481076047628007,1,33,M,West,10,Credit,Winter,2.2329684428652063
2023-04-08 08:00:00,Electronics,9.280847616834114,7,37,F,Center,5,Credit,Summer,61.71763665194686
2023-04-08 09:00:00,Clothing,35.31900162630317,1,43,M,East,20,Credit,Spring,28.255201301042536
2023-04-08 10:00:00,Home,11.195077040994043,5,53,F,Center,0,Cash,Fall,55.975385204970216
2023-04-08 11:00:00,Electronics,2.9833579497457143,2,43,M,East,0,Digital,Summer,5.966715899491429
2023-04-08 12:00:00,Books,70.83968543332315,8,32,F,South,5,Cash,Fall,538.3816092932559
2023-04-08 13:00:00,Clothing,26.359703689915815,4,46,F,Center,15,Cash,Fall,89.62299254571377
2023-04-08 14:00:00,Books,4.800064335458772,5,28,M,North,10,Digital,Fall,21.600289509564472
2023-04-08 15:00:00,Home,20.439472993496096,2,49,F,West,5,Debit,Winter,38.83499868764258
2023-04-08 16:00:00,Home,57.37319000354261,1,55,M,Center,15,Cash,Fall,48.76721150301122
2023-04-08 17:00:00,Electronics,5.145801712044057,3,40,F,East,10,Debit,Fall,13.893664622518953
2023-04-08 18:00:00,Electronics,8.373056023194218,3,33,F,South,0,Cash,Summer,25.119168069582656
2023-04-08 19:00:00,Electronics,9.818408926727395,6,35,M,South,0,Cash,Fall,58.910453560364374
2023-04-08 20:00:00,Clothing,11.018165331225502,4,45,F,West,0,Credit,Fall,44.07266132490201
2023-04-08 21:00:00,Books,3.661974657920136,3,30,F,East,5,Credit,Winter,10.436627775072386
2023-04-08 22:00:00,Sports,58.844466830386274,4,24,M,East,5,Debit,Spring,223.60897395546783
2023-04-08 23:00:00,Clothing,8.311726435574059,2,45,M,North,10,Cash,Summer,14.961107584033305
2023-04-09 00:00:00,Sports,3.558803816191138,3,28,F,East,15,Credit,Winter,9.074949731287402
2023-04-09 01:00:00,Sports,14.7605776871663,4,21,F,West,0,Credit,Spring,59.0423107486652
2023-04-09 02:00:00,Sports,5.998358386603118,2,23,M,West,5,Debit,Fall,11.396880934545925
2023-04-09 03:00:00,Electronics,13.147422864617328,5,25,M,North,15,Digital,Spring,55.876547174623646
2023-04-09 04:00:00,Sports,24.233316467520886,1,29,M,West,5,Credit,Summer,23.02165064414484
2023-04-09 05:00:00,Books,11.148586780884058,2,32,M,East,10,Debit,Summer,20.067456205591306
2023-04-09 06:00:00,Electronics,73.63832067946164,4,24,F,West,0,Debit,Winter,294.55328271784657
2023-04-09 07:00:00,Books,9.043519611892453,3,29,F,Center,10,Digital,Summer,24.417502952109622
2023-04-09 08:00:00,Home,17.611944975758494,3,39,M,South,0,Digital,Winter,52.835834927275485
2023-04-09 09:00:00,Books,77.5698692973847,2,32,M,Center,0,Digital,Summer,155.1397385947694
2023-04-09 10:00:00,Sports,32.091187675355734,2,11,F,South,5,Debit,Summer,60.97325658317589
2023-04-09 11:00:00,Home,16.561999384563517,6,15,F,South,20,Cash,Summer,79.49759704590488
2023-04-09 12:00:00,Sports,17.779938325799012,1,56,M,Center,15,Digital,Winter,15.11294757692916
2023-04-09 13:00:00,Clothing,11.755988763472281,2,25,M,West,5,Digital,Spring,22.336378650597332
2023-04-09 14:00:00,Sports,17.604159849579567,3,19,M,South,15,Debit,Winter,44.89060761642789
2023-04-09 15:00:00,Home,13.783891644894119,3,52,F,Center,10,Debit,Spring,37.21650744121412
2023-04-09 16:00:00,Sports,23.517877001966077,3,26,M,Center,10,Credit,Winter,63.49826790530842
2023-04-09 17:00:00,Home,9.400265618100619,3,18,F,West,5,Digital,Fall,26.790757011586763
2023-04-09 18:00:00,Clothing,65.48799023194897,1,27,F,East,5,Credit,Fall,62.21359072035152
2023-04-09 19:00:00,Sports,31.132708912479654,3,26,M,East,20,Debit,Spring,74.71850138995117
2023-04-09 20:00:00,Home,65.53527454128304,2,45,F,East,0,Debit,Spring,131.0705490825661
2023-04-09 21:00:00,Home,28.377313825763572,1,29,M,South,10,Cash,Summer,25.539582443187214
2023-04-09 22:00:00,Home,8.358525619407041,2,40,F,Center,5,Credit,Fall,15.881198676873378
2023-04-09 23:00:00,Home,31.807923743165425,3,17,M,South,15,Cash,Winter,81.11020554507184
2023-04-10 00:00:00,Sports,6.093693920783979,2,62,M,East,5,Debit,Summer,11.578018449489559
2023-04-10 01:00:00,Electronics,31.101887336966048,5,46,M,West,5,Digital,Summer,147.7339648505887
2023-04-10 02:00:00,Books,38.576527327100976,2,29,M,South,5,Digital,Spring,73.29540192149184
2023-04-10 03:00:00,Home,150.27800865806432,2,42,M,East,15,Debit,Spring,255.47261471870934
2023-04-10 04:00:00,Electronics,28.464633457331395,4,21,M,North,0,Cash,Fall,113.85853382932558
2023-04-10 05:00:00,Sports,12.781428477633606,4,37,F,Center,5,Digital,Summer,48.5694282150077
2023-04-10 06:00:00,Clothing,12.013199146965448,3,34,M,North,0,Cash,Summer,36.039597440896344
2023-04-10 07:00:00,Home,61.01005390759836,1,29,M,West,10,Digital,Spring,54.909048516838524
2023-04-10 08:00:00,Electronics,6.000961452215701,2,43,M,Center,15,Cash,Winter,10.201634468766692
2023-04-10 09:00:00,Electronics,37.379663374445606,1,41,F,Center,5,Debit,Fall,35.510680205723325
2023-04-10 10:00:00,Clothing,55.20479855592527,4,32,F,Center,20,Debit,Winter,176.65535537896088
2023-04-10 11:00:00,Electronics,47.63979727047419,2,17,M,East,5,Credit,Spring,90.51561481390095
2023-04-10 12:00:00,Electronics,54.42238222510951,7,46,M,West,0,Cash,Winter,380.95667557576655
2023-04-10 13:00:00,Books,43.88102941432556,2,30,F,East,0,Cash,Spring,87.76205882865112
2023-04-10 14:00:00,Sports,18.376134715926995,5,45,F,South,0,Digital,Summer,91.88067357963497
2023-04-10 15:00:00,Clothing,33.48067098647853,4,51,M,East,5,Digital,Winter,127.22654974861841
2023-04-10 16:00:00,Home,14.224993226791774,1,33,F,Center,5,Digital,Winter,13.513743565452184
2023-04-10 17:00:00,Books,15.199982581282574,6,44,F,Center,10,Credit,Fall,82.0799059389259
2023-04-10 18:00:00,Home,18.631461756859796,2,53,F,North,10,Debit,Spring,33.53663116234763
2023-04-10 19:00:00,Books,8.901650701136756,2,21,M,North,15,Digital,Fall,15.132806191932485
2023-04-10 20:00:00,Electronics,75.32964289819438,1,13,M,South,0,Debit,Spring,75.32964289819438
2023-04-10 21:00:00,Clothing,19.007498062858133,1,57,M,North,5,Digital,Spring,18.057123159715225
2023-04-10 22:00:00,Books,37.63194641557773,2,39,M,East,5,Digital,Fall,71.50069818959768
2023-04-10 23:00:00,Electronics,25.171186142085276,5,24,F,West,20,Credit,Fall,100.6847445683411
2023-04-11 00:00:00,Books,12.266693193819995,6,51,M,South,0,Cash,Fall,73.60015916291997
2023-04-11 01:00:00,Sports,42.820525772551726,4,44,M,East,0,Debit,Spring,171.2821030902069
2023-04-11 02:00:00,Clothing,36.604224027165095,3,38,F,East,10,Debit,Summer,98.83140487334576
2023-04-11 03:00:00,Sports,27.25623819406398,2,45,F,West,0,Debit,Spring,54.51247638812796
2023-04-11 04:00:00,Home,109.07901966273667,1,48,F,Center,0,Digital,Summer,109.07901966273667
2023-04-11 05:00:00,Sports,23.34180034714506,1,15,F,South,15,Digital,Spring,19.8405302950733
2023-04-11 06:00:00,Electronics,23.01592368789843,3,13,M,West,10,Credit,Fall,62.14299395732575
2023-04-11 07:00:00,Home,12.40501345991725,4,35,M,Center,0,Credit,Summer,49.620053839669
2023-04-11 08:00:00,Home,30.024170283725905,2,65,F,East,0,Debit,Winter,60.04834056745181
2023-04-11 09:00:00,Home,104.82063735959069,2,31,M,East,0,Digital,Winter,209.64127471918138
2023-04-11 10:00:00,Clothing,25.34749612553912,2,42,M,Center,0,Debit,Fall,50.69499225107824
2023-04-11 11:00:00,Home,17.867215025031232,3,20,M,West,15,Debit,Fall,45.56139831382964
2023-04-11 12:00:00,Sports,197.57185492631376,3,41,F,North,15,Credit,Summer,503.80823006210005
2023-04-11 13:00:00,Home,3.855599278075272,4,21,F,West,0,Cash,Spring,15.422397112301088
2023-04-11 14:00:00,Clothing,3.2874197841376294,1,39,M,West,10,Digital,Fall,2.9586778057238665
2023-04-11 15:00:00,Books,8.674517301799213,2,8,F,West,15,Digital,Winter,14.746679413058661
2023-04-11 16:00:00,Clothing,16.525892006293002,3,17,F,West,0,Debit,Summer,49.577676018879
2023-04-11 17:00:00,Clothing,27.976350026941013,2,41,M,East,5,Debit,Spring,53.155065051187925
2023-04-11 18:00:00,Sports,18.34038450098834,1,20,F,West,5,Credit,Winter,17.42336527593892
2023-04-11 19:00:00,Books,6.3964450629184935,4,30,M,Center,0,Debit,Spring,25.585780251673974
2023-04-11 20:00:00,Electronics,22.87433465817449,2,26,M,East,0,Cash,Summer,45.74866931634898
2023-04-11 21:00:00,Home,122.1763199540118,2,50,F,Center,0,Cash,Spring,244.3526399080236
2023-04-11 22:00:00,Home,65.45992757642728,2,56,F,East,15,Digital,Fall,111.28187687992637
2023-04-11 23:00:00,Sports,63.10921735656315,4,46,M,East,5,Digital,Winter,239.81502595493995
2023-04-12 00:00:00,Electronics,7.861846634155523,4,36,M,East,0,Debit,Fall,31.44738653662209
2023-04-12 01:00:00,Books,11.715122384117349,3,24,F,North,10,Digital,Winter,31.630830437116842
2023-04-12 02:00:00,Clothing,20.621382871598932,2,34,M,East,5,Credit,Summer,39.18062745603797
2023-04-12 03:00:00,Home,60.01015932227877,5,22,F,South,15,Debit,Fall,255.04317711968474
2023-04-12 04:00:00,Books,37.14371382103234,1,25,F,South,0,Debit,Winter,37.14371382103234
2023-04-12 05:00:00,Sports,15.497993786243647,3,23,M,Center,10,Credit,Fall,41.84458322285785
2023-04-12 06:00:00,Clothing,21.48888942687739,1,17,F,South,0,Credit,Summer,21.48888942687739
2023-04-12 07:00:00,Sports,43.92322382427674,2,28,F,North,5,Credit,Fall,83.4541252661258
2023-04-12 08:00:00,Clothing,162.66983373885722,4,31,M,Center,10,Cash,Summer,585.611401459886
2023-04-12 09:00:00,Clothing,44.62879220527378,3,32,F,South,0,Credit,Winter,133.88637661582135
2023-04-12 10:00:00,Home,7.078257581194427,2,41,F,South,0,Debit,Summer,14.156515162388853
2023-04-12 11:00:00,Sports,69.97626256831204,5,39,M,North,5,Debit,Fall,332.3872471994822
2023-04-12 12:00:00,Books,35.78486461477272,3,54,F,East,0,Digital,Fall,107.35459384431817
2023-04-12 13:00:00,Books,55.414898727990526,2,54,M,South,0,Debit,Fall,110.82979745598105
2023-04-12 14:00:00,Home,27.394465803031263,4,51,F,East,0,Debit,Summer,109.57786321212505
2023-04-12 15:00:00,Electronics,52.00131554445073,1,37,F,South,5,Credit,Fall,49.401249767228194
2023-04-12 16:00:00,Clothing,4.948435084546255,2,37,F,East,15,Debit,Spring,8.412339643728634
2023-04-12 17:00:00,Clothing,33.76578573253273,3,19,M,East,0,Digital,Summer,101.29735719759819
2023-04-12 18:00:00,Books,80.86609119148984,1,73,F,South,10,Credit,Fall,72.77948207234085
2023-04-12 19:00:00,Books,13.321425972839865,2,34,F,North,0,Debit,Fall,26.64285194567973
2023-04-12 20:00:00,Electronics,110.07899255664238,4,35,M,East,15,Debit,Summer,374.2685746925841
2023-04-12 21:00:00,Sports,21.277752262518774,2,22,F,South,5,Digital,Spring,40.42772929878567
2023-04-12 22:00:00,Electronics,19.38661021740695,2,42,F,West,5,Digital,Summer,36.8345594130732
2023-04-12 23:00:00,Sports,29.195176083896154,2,38,F,Center,5,Digital,Summer,55.47083455940269
2023-04-13 00:00:00,Sports,15.348806596037385,4,8,M,South,5,Debit,Summer,58.32546506494206
2023-04-13 01:00:00,Home,4.888534618132278,4,40,M,South,5,Digital,Spring,18.576431548902654
2023-04-13 02:00:00,Home,6.5776916199504605,1,26,F,West,5,Cash,Winter,6.248807038952937
2023-04-13 03:00:00,Sports,10.67575754648689,2,16,M,South,5,Digital,Summer,20.28393933832509
2023-04-13 04:00:00,Sports,19.586417288314387,3,30,M,West,0,Credit,Spring,58.75925186494316
2023-04-13 05:00:00,Sports,25.970147543161378,3,43,F,West,0,Cash,Winter,77.91044262948414
2023-04-13 06:00:00,Electronics,4.069024718803792,1,20,M,West,15,Credit,Winter,3.4586710109832235
2023-04-13 07:00:00,Home,8.198812115759111,6,41,F,West,5,Credit,Winter,46.73322905982693
2023-04-13 08:00:00,Electronics,204.8921624191711,3,18,M,Center,0,Debit,Fall,614.6764872575133
2023-04-13 09:00:00,Home,5.120726793947968,2,23,M,North,5,Cash,Fall,9.729380908501138
2023-04-13 10:00:00,Clothing,7.809241651299559,3,42,F,South,0,Digital,Spring,23.42772495389868
2023-04-13 11:00:00,Clothing,27.886209077728996,1,33,F,East,15,Debit,Winter,23.703277716069646
2023-04-13 12:00:00,Books,45.323705744149926,2,32,M,Center,5,Credit,Spring,86.11504091388485
2023-04-13 13:00:00,Home,180.2866615431452,5,26,F,East,0,Digital,Summer,901.433307715726
2023-04-13 14:00:00,Home,15.25367569217978,4,41,F,North,0,Debit,Summer,61.01470276871912
2023-04-13 15:00:00,Sports,14.180707833437319,1,30,M,East,20,Credit,Winter,11.344566266749856
2023-04-13 16:00:00,Books,160.0322956445043,3,33,M,North,0,Cash,Spring,480.0968869335129
2023-04-13 17:00:00,Clothing,30.00266320319275,2,29,M,South,15,Digital,Fall,51.00452744542768
2023-04-13 18:00:00,Clothing,32.74530535933129,5,17,M,West,10,Digital,Summer,147.35387411699082
2023-04-13 19:00:00,Electronics,7.466909264762116,3,25,M,North,0,Debit,Fall,22.400727794286347
2023-04-13 20:00:00,Clothing,50.26975215245646,6,32,F,East,0,Cash,Spring,301.61851291473874
2023-04-13 21:00:00,Electronics,11.948276453595023,4,35,M,East,10,Digital,Spring,43.01379523294208
2023-04-13 22:00:00,Electronics,66.74734624851084,3,42,M,Center,5,Credit,Winter,190.22993680825587
2023-04-13 23:00:00,Electronics,13.108945059456175,2,17,F,Center,0,Debit,Spring,26.21789011891235
2023-04-14 00:00:00,Clothing,43.64896823368072,5,29,M,East,0,Cash,Fall,218.24484116840358
2023-04-14 01:00:00,Home,8.461458606469986,2,36,F,South,15,Digital,Summer,14.384479630998975
2023-04-14 02:00:00,Sports,170.29734983351233,4,27,M,North,10,Cash,Spring,613.0704594006444
2023-04-14 03:00:00,Sports,33.33808173065601,2,65,F,East,15,Credit,Summer,56.67473894211521
2023-04-14 04:00:00,Electronics,27.48844573070434,3,43,M,West,0,Debit,Spring,82.46533719211301
2023-04-14 05:00:00,Home,19.502768074728444,3,37,F,Center,0,Digital,Fall,58.50830422418533
2023-04-14 06:00:00,Books,8.271760264604655,3,26,M,Center,0,Credit,Summer,24.815280793813965
2023-04-14 07:00:00,Clothing,95.02717858968546,5,34,F,West,20,Credit,Fall,380.1087143587419
2023-04-14 08:00:00,Clothing,48.37964474297036,2,35,F,South,5,Debit,Spring,91.92132501164369
2023-04-14 09:00:00,Sports,49.421199895688694,2,53,M,West,5,Cash,Spring,93.90027980180851
2023-04-14 10:00:00,Electronics,14.5784155726388,1,60,M,Center,5,Debit,Winter,13.84949479400686
2023-04-14 11:00:00,Home,12.800447614304177,3,41,M,Center,0,Cash,Spring,38.401342842912534
2023-04-14 12:00:00,Home,8.276419428339878,2,29,M,Center,20,Credit,Spring,13.242271085343805
2023-04-14 13:00:00,Clothing,82.63507610595883,4,50,M,North,0,Debit,Spring,330.5403044238353
2023-04-14 14:00:00,Home,18.136792787959422,2,37,M,North,15,Cash,Winter,30.832547739531016
2023-04-14 15:00:00,Home,1.5095093501716423,2,35,M,West,10,Debit,Spring,2.717116830308956
2023-04-14 16:00:00,Clothing,16.602835687541223,5,38,M,West,0,Credit,Summer,83.01417843770611
2023-04-14 17:00:00,Home,90.66871109406964,3,33,M,North,0,Debit,Summer,272.0061332822089
2023-04-14 18:00:00,Home,51.4374884305918,4,43,M,South,15,Debit,Fall,174.8874606640121
2023-04-14 19:00:00,Sports,6.266543632112196,2,40,F,East,10,Debit,Summer,11.279778537801953
2023-04-14 20:00:00,Clothing,21.457794847874297,3,4,M,West,5,Credit,Spring,61.154715316441745
2023-04-14 21:00:00,Electronics,61.55157343418461,4,8,F,East,10,Credit,Summer,221.5856643630646
2023-04-14 22:00:00,Electronics,47.144144990923806,2,33,M,North,10,Cash,Fall,84.85946098366286
2023-04-14 23:00:00,Sports,33.5068745844574,4,42,F,South,10,Cash,Fall,120.62474850404664
